Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url,Composition
F0004454/2030,Abono órgano-mineral NK líquido,FULVIT POTASIO ECO,"AGROINSUMOS Y SERVICIOS TÉCNICOS, S.L.",17/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4454,"2,0% Nitrógeno (N); 0,2% Boro (B)"
F0003948/2029,Microorganismos no micorrícicos,SOLUZYMES,ICROP BOX S.L,25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4462,
F0004463/2030,Enmienda orgánica Compost vegetal,COMPLUS VEGETAL,COMPLUS REGENERACIÓN AMBIENTAL S.L,01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4463,"1,2-2,5% Nitrógeno (N); 0,5-1,5% Fósforo (P); 2,0-3,5% Potasio (K)"
F0004465/2030,Abono órgano-mineral NPK,ORGANOKALI 12-6-4 + 2 MgO,"FERTIKALI, S.L.",01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4465,"12,0% Nitrógeno (N)"
F0004466/2030,Abono orgánico NK líquido de origen vegetal,BIORGANIC,VELLSAM MATERIAS BIOACTIVAS,04/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4466,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003964/2029,Mezcla de microorganismos,LANAPLUS,"LAINCO, S.A.",27/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4467,
F0004469/2030,Enmienda orgánica Compost,COMPOST COGERSA,"COMPAÑIA PARA LA GESTIÓN DE RESIDUOS SÓLIDOS EN ASTURIAS,S.A.(COGERSA S.A.U.)",01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4469,"1,0-2,5% Nitrógeno (N); 0,3-1,5% Fósforo (P); 0,5-2,0% Potasio (K)"
F0004471/2030,Abono orgánico NK líquido de origen vegetal,ORGANIC MATTER,"FITOLORCA, S.L",11/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4471,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004472/2030,Enmienda orgánica Compost de estiércol,CONTRIBUTE ECORGAN,"ORGANICOS PEDRIN, S.L",01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4472,"1,0% Nitrógeno (N); 1,2% Fósforo (P); 3,0% Potasio (K)"
F0004474/2030,Abono orgánico NK líquido de origen vegetal,BLACK GOLD,"CONSTANTINO GARAY, S.L.",10/03/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4474,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004475/2030,Abono órgano-mineral nitrogenado líquido,ORGANOLIQ NITROHUMATO,"FERTINAGRO NUTRIGENIA, S.L.U",01/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4475,"20,0% Nitrógeno (N)"
F0001308/2030,Abono órgano-mineral NK líquido,ORGAPLANT NK,"ARVENSIS AGRO, S.A.",17/02/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4476,"4,0% Nitrógeno (N)"
F0004478/2030,Enmienda orgánica Vermicompost,MANGUA,BIOLÓGICA GANADERA Y AGRARIA S.A.,17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4478,"1,2% Nitrógeno (N)"
F0004481/2030,Abono orgánico NK líquido de origen vegetal,OXYTEA MELAZA,"AGUASOL RIZO, S.L",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4481,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004485/2030,Mezcla de microorganismos,BIORADIS POWER,"BIOERA, S.L..U",07/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4485,
F0004486/2030,Abono órgano-mineral NK líquido,TREBOL 4,"FRABELSE, S.L.U.",01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4486,"2,0-3,0% Nitrógeno (N)"
F0004494/2030,Enmienda orgánica húmica,LEONARDITA DEL EBRO,"ENERIPROMO, S.L.U.",17/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4494,
F0004495/2031,Abono órgano-mineral NPK con lignito o leonardita,LABIN 6-10-20 +3 MgO,"PRODUCTOS AGRICOLAS MACASA, S.L.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4495,"6,0% Nitrógeno (N)"
F0004496/2031,Abono órgano-mineral NPK con lignito o leonardita,"LABIN 6-10-20+0,3B","PRODUCTOS AGRICOLAS MACASA, S.L.",23/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4496,"6,0% Nitrógeno (N)"
F0004497/2031,Abono órgano-mineral NPK con lignito o leonardita,LABIN 6-15-15,"PRODUCTOS AGRICOLAS MACASA, S.L.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4497,"6,0% Nitrógeno (N)"
F0004498/2030,Abono órgano-mineral NPK con lignito o leonardita,LABIN 8-12-18,"PRODUCTOS AGRICOLAS MACASA, S.L.",06/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4498,"8,0% Nitrógeno (N)"
F0004499/2030,Abono órgano-mineral NPK con lignito o leonardita,LABIN 7-12-7,"PRODUCTOS AGRICOLAS MACASA, S.L.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4499,"7,0% Nitrógeno (N)"
F0004501/2030,Enmienda orgánica Compost,ENMIENDA ORGÁNICA COMPOST GUADASSUAR,"RECICLADOS RIBERA DEL XUQUER S,L",25/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4501,"1,7% Nitrógeno (N)"
F0004502/2030,Microorganismos no micorrícicos,FERTTYBYO,"ARVENSIS AGRO, S.A.",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4502,
F0001220/2031,Abono órgano-mineral NPK,BITALKALI,PEDRO MIGUEL DITO CASTILLO,05/02/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4504,"3,0% Nitrógeno (N); 0,0% Fósforo (P)"
F0004507/2030,Abono órgano-mineral NPK con lignito o leonardita,MASSÓ GARDEN ABONO CÉSPED 5 ACCIONES 9-3-6+4Fe+2MgO,"COMERCIAL QUÍMICA MASSÓ, S.A.",15/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4507,"9,0% Nitrógeno (N); 4,0% Hierro (Fe)"
F0004509/2030,Abono orgánico NK líquido de origen vegetal,VIDORGAN-E,"DEVIDOL 2000, S.L",07/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4509,"2,0-3,0% Nitrógeno (N); 1,5-2,5% Fósforo (P); 6,5-7,5% Potasio (K)"
F0004510/2031,Abono órgano-mineral NPK con lignito o leonardita,LABIN 10-10-15,"PRODUCTOS AGRICOLAS MACASA, S.L.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4510,"10,0% Nitrógeno (N)"
F0004514/2030,Abono orgánico NK líquido de origen vegetal,ENRIZHOM,"VERMIORGANIC, S.L",20/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4514,"2,7% Nitrógeno (N); 2,8% Potasio (K)"
F0004516/2030,Abono orgánico nitrogenado de origen animal y vegetal,BS36H,"BIOENERGIA DE ALMENAR, S.L.",01/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4516,"3,3% Nitrógeno (N); 1,7% Fósforo (P)"
F0004517/2030,Micorrizas,Resid MG,"SYMBORG BUSINESS DEVELOPMENT, S.L.",25/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4517,
F0001867/2022,Enmienda orgánica Compost,COMPOST VALLADOLID,"FCC MEDIO AMBIENTE, S.A.U.",13/06/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4519,"1,6% Nitrógeno (N); 1,1% Fósforo (P)"
F0001211/2031,Abono órgano-mineral NK líquido,ECOHUMITONE,"INVESTIGACION EN FERTILIZANTES, S.L.",25/02/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4522,"2,8% Nitrógeno (N)"
F0004097/2029,Enmienda orgánica Compost,COMPOST BRUMOS,"FCC MEDIO AMBIENTE, S.A.U.",25/07/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4523,"1,3-2,2% Nitrógeno (N); 0,4-1,3% Fósforo (P); 0,4-1,3% Potasio (K)"
F0004525/2030,Microorganismos no micorrícicos,( EFFECTIVE CONTROL ORGANISMS ) - FITOAGROACTIV,"INSTITUTO BIOTECNOLOGICO HEALTHYPLANTS, S.L.",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4525,
F0004526/2030,Microorganismos no micorrícicos,EM-FITOAGROACTIV,"INSTITUTO BIOTECNOLOGICO HEALTHYPLANTS, S.L.",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4526,
F0004527/2030,Abono orgánico NK líquido de origen vegetal,AUREN SOLI,"TRATAMIENTOS BIOECOLOGICOS, S.A.",04/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4527,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004528/2030,Abono orgánico NK líquido de origen vegetal,RAW FULL,"MULHEYCHICO, S.L",17/09/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4528,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004530/2030,Abono órgano-mineral nitrogenado,NITROHUMATO,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4530,"16,0% Nitrógeno (N)"
F0004531/2030,Abono órgano-mineral nitrogenado,NITROHUMATO PLUS,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4531,"20,0% Nitrógeno (N)"
F0004532/2031,Microorganismos no micorrícicos,QUANTUM LIGHT,"SIOREL EXPANSION, S.L",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4532,
F0004533/2030,Abono órgano-mineral NPK,PROTESAN PLUS,APC EUROPE S.L.U.,28/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4533,"10,0% Nitrógeno (N)"
F0001400/2031,Abono orgánico NK líquido de origen vegetal,IDAI FERTIREG,"IDAI NATURE, S.L.",27/04/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4534,"2,0% Nitrógeno (N)"
F0001433/2030,Abono orgánico NK líquido de origen vegetal,CATOR ECO,"ATLÁNTICA AGRÍCOLA, S.A.",25/06/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4535,"2,0% Nitrógeno (N); 0,0% Fósforo (P); 4,0% Potasio (K)"
F0001432/2030,Abono órgano-mineral NPK líquido,CATOR,"ATLÁNTICA AGRÍCOLA, S.A.",18/06/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4536,"2,6% Nitrógeno (N); 4,0% Potasio (K)"
F0004537/2030,Enmienda orgánica Vermicompost,HUMUS DE LOMBRIZ VERMIDUERO,"VERMIDUERO, S.C.",01/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4537,"1,8% Nitrógeno (N); 1,6% Fósforo (P)"
F0004539/2031,Abono con microorganismos no micorrícicos,TRICOBEST,"QUIMICAS MERISTEM,S.L.",06/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4539,
F0001434/2030,Abono órgano-mineral Pk líquido,CARBO ORGAN,"CARBOTECNIA, S.L.",25/06/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4540,"1,5% Nitrógeno (N)"
F0004541/2030,Abono orgánico NK líquido de origen vegetal,ORGALUC,"ABONOS JUAN LUCAS, S.L.",10/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4541,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004542/2030,Abono con microorganismos no micorrícicos,RizoSphere LIFE LET121E,"FERTIBERIA,S.A.",28/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4542,
F0003577/2028,Abono órgano-mineral NPK,VITALBLUE ZAINO 4-8-12,DELSO FERTILIZANTES BLUE AGRO S.L,18/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4543,"3,9-5,1% Nitrógeno (N)"
F0003578/2028,Abono órgano-mineral NPK,VITALBLUE ZAINO 4-12-8,DELSO FERTILIZANTES BLUE AGRO S.L,18/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4544,"3,7-4,6% Nitrógeno (N)"
F0003579/2028,Abono órgano-mineral NPK,VITALBLUE ZAINO 12-4-8,DELSO FERTILIZANTES BLUE AGRO S.L,18/12/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4545,"11,2-13,8% Nitrógeno (N)"
F0004546/2031,Abono con microorganismos no micorrícicos,RizoSphere LIFE LET123H,"FERTIBERIA,S.A.",08/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4546,
F0004547/2031,Abono con microorganismos no micorrícicos,RizoSphere LIFE LET122E,"FERTIBERIA,S.A.",08/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4547,
F0004549/2031,Abono con microorganismos no micorrícicos,RizoSphere LIFE LET122H,"FERTIBERIA,S.A.",08/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4549,
F0004550/2031,Enmienda orgánica Compost de estiércol,AGROFEM,GRIÑÓ ECOLOGIC S.A,22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4550,"2,0-2,7% Nitrógeno (N); 1,8-2,5% Fósforo (P); 2,4-3,2% Potasio (K)"
F0001431/2031,Abono órgano-mineral NK líquido,CATOR CALCIO,"ATLÁNTICA AGRÍCOLA, S.A.",01/07/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4555,"7,0% Nitrógeno (N)"
F0004556/2030,Abono órgano-mineral NPK,HUMICOMPLEX 461,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4556,"4,0% Nitrógeno (N)"
F0004557/2030,Abono órgano-mineral NPK,HUMICOMPLEX 514,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4557,"5,0% Nitrógeno (N)"
F0004558/2030,Abono órgano-mineral NPK,HUMICOMPLEX 581,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4558,"5,0% Nitrógeno (N)"
F0004559/2030,Abono órgano-mineral NPK,HUMICOMPLEX 610,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4559,"6,0% Nitrógeno (N)"
F0004561/2030,Abono órgano-mineral NPK,HUMICOMPLEX TRIPLE,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4561,"9,0% Nitrógeno (N)"
F0002897/2027,Abono órgano-mineral NPK,HUMIBIO 677,"FERTINAGRO ORGANIA, S.L.U.",17/01/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4562,"6,0% Nitrógeno (N)"
F0004565/2030,Abono orgánico NK líquido de origen vegetal,BIOFERTI ORGÁN,ECOFERTI S.L,06/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4565,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004566/2031,Abono órgano-mineral NK líquido,HUMIC 150,"VIAGRO, S.A.",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4566,"13,0-17,0% Nitrógeno (N)"
F0004567/2030,Abono órgano-mineral nitrogenado,HUMICOMPLEX NITRO,"FERTINAGRO ORGANIA, S.L.U.",20/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4567,"16,0% Nitrógeno (N)"
F0004571/2030,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,HUMICOMPLEX 455 BIO,"FERTINAGRO ORGANIA, S.L.U.",22/07/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4571,"4,0% Nitrógeno (N)"
F0001416/2031,Abono orgánico NK líquido de origen vegetal,BIOTEC 74 PLUS,TRADE CORPORATION INTERNATIONAL S.A.U.,28/05/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4579,"2,1% Nitrógeno (N); 5,8% Potasio (K)"
F0001429/2030,Abono orgánico NK líquido de origen vegetal,FULPAC,"ASCENZA PRODUCTOS PARA AGRICULTURA, S.A.U.",24/06/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4580,"2,1% Nitrógeno (N); 5,8% Potasio (K)"
F0004581/2030,Abono orgánico NK líquido de origen vegetal,BIOTEC BETA,TRADE CORPORATION INTERNATIONAL S.A.U.,24/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4581,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004582/2030,Abono orgánico NK líquido de origen vegetal,VEGECORE BETA,TRADE CORPORATION INTERNATIONAL S.A.U.,24/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4582,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004585/2031,Abono orgánico NPK de origen animal y vegetal,ACTION ORGANIC,"AGUIGAME, S.L.",21/01/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4585,"7,4% Nitrógeno (N); 9,7% Fósforo (P); 5,9% Potasio (K)"
F0004593/2031,Abono órgano-mineral NK,NUTRALENT 10-2-4,"INDUSTRIAL DE FERTILIZANTES INTEGRALES, S.L. (INFERIN, S.L.)",17/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4593,"10,6% Nitrógeno (N); 2,4% Fósforo (P)"
F0004594/2031,Abono orgánico NPK de origen animal,NEGROT3,"INDUSTRIAL DE FERTILIZANTES INTEGRALES, S.L. (INFERIN, S.L.)",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4594,"2,8% Fósforo (P); 4,7% Potasio (K)"
F0004595/2031,Abono órgano-mineral NK,NUTRALENT 7-3-9,"INDUSTRIAL DE FERTILIZANTES INTEGRALES, S.L. (INFERIN, S.L.)",17/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4595,"7,5% Nitrógeno (N); 2,7% Fósforo (P)"
F0001483/2030,Abono orgánico NPK de origen animal,TOPMIX,"VAN HET MEER, S.L.",14/09/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4596,"4,3% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K); 0,05% Manganeso (Mn); 0,03% Cinc (Zn)"
F0004597/2030,Microorganismos no micorrícicos,GAMA DE PRODUCTOS ORIOLA,"BIOGROOT, S.A.U.",04/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4597,
F0004598/2031,Abono orgánico NK líquido de origen vegetal,DADMEL SP,"DADELOS AGROSOLUTIONS, S.L",21/01/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4598,"2,5-4,0% Nitrógeno (N); 3,5-5,0% Potasio (K)"
F0004599/2030,Abono orgánico NK líquido de origen vegetal,DADMEL E,"DADELOS AGROSOLUTIONS, S.L",21/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4599,"2,0-3,0% Nitrógeno (N); 4,5-5,0% Potasio (K)"
F0004207/2029,Abono orgánico NK líquido de origen vegetal,NATURMATT,MAR FERTILIZANTES S.L.U,29/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4602,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004603/2031,Abono orgánico NK líquido de origen vegetal,NATURMATT ECO,MAR FERTILIZANTES S.L.U,31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4603,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0004607/2030,Enmienda orgánica Compost,COMPOST ASPE,"CADAGUA, S.A.",10/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4607,"1,9% Nitrógeno (N); 3,9% Fósforo (P); 1,4% Potasio (K)"
F0004609/2030,Compost de alperujo,Ecomol,"RECICLADOS MEDIOAMBIENTALES TARA, S.L.",17/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4609,"2,8% Nitrógeno (N); 2,4% Potasio (K)"
F0004616/2031,Enmienda orgánica húmica,HERGAFLAN,"SIPCAM INAGRA, S.A.",21/01/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4616,
F0004617/2031,Abono orgánico NK líquido de origen vegetal,ACM-ORGANIC EXTRA,"AGRO CONSULTING DEL MEDITERRÁNEO, S.L",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4617,"2,0-3,3% Nitrógeno (N); 4,0-6,0% Potasio (K)"
F0001668/2030,Abono órgano-mineral NP líquido,INICIUM,"BIOIBERICA, S.A.",13/06/2011,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4621,"5,5% Nitrógeno (N)"
F0001403/2031,Abono orgánico NK líquido de origen vegetal,URANO ORGAN,"CONSTANTINO GUTIERREZ, S.A.",19/04/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4622,"3,0% Nitrógeno (N); 7,0% Potasio (K)"
F0004623/2030,Enmienda orgánica Compost,COMPOST DE CALVIÁ,"TIRME, S.A.",20/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4623,"1,9-3,1% Nitrógeno (N); 1,7-3,2% Fósforo (P)"
F0004624/2030,Abono órgano-mineral NPK con turba,AGRIORGAN 7-15-10,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",01/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4624,"7,0% Nitrógeno (N)"
F0004625/2030,Abono órgano-mineral NPK con turba,AGRIORGAN 8-16-8,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",01/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4625,"8,0% Nitrógeno (N)"
F0004626/2030,Abono con microorganismos no micorrícicos,PVIDA SOIL,"BIOLÓGICA NATURE, S.L.U.",14/10/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4626,
F0004627/2031,Abono orgánico NK líquido de origen vegetal,SERORGANIC NK 45,"SERAGRO INTEGRAL, S.L.",11/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4627,"2,2% Nitrógeno (N); 4,0% Potasio (K)"
F0004629/2031,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,FERTILONE 5-7-7,"AGRICOTEC, S.L.",16/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4629,"5,0% Nitrógeno (N)"
F0004630/2031,Microorganismos no micorrícicos,BIOPHOS,"ESTABLECIMIENTOS HEFE, S.L.",21/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4630,
F0004400/2030,Abono orgánico NK líquido de origen vegetal,LABINOR MATERIA ORGANICA ,"PRODUCTOS AGRICOLAS MACASA, S.L.",01/06/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4642,"2,5% Nitrógeno (N); 4,0% Potasio (K)"
F0004645/2030,Enmienda orgánica Compost,COMPOST DE CAN CANUT,"TIRME, S.A.",06/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4645,"1,5-2,5% Nitrógeno (N); 1,5-3,5% Fósforo (P)"
F0004652/2030,Abono orgánico NK líquido de origen vegetal,ORGANSER L,"SERVALESA, S.L.U",06/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4652,"2,0-4,0% Nitrógeno (N); 3,0-9,0% Potasio (K)"
F0003802/2029,Abono órgano mineral PK (con o sin turba) con fosfato roca,BIO RENOVA ECOPHOS,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4655,
F0003803/2029,Abono órgano-mineral PK con turba,BIO RENOVA SUSPHOS,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",07/02/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4656,
F0004093/2029,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,BIO-RENOVA TOTAL,"FERTINAGRO TECNOS MÁXIMA, S.L.U.",13/09/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4657,"3,0% Nitrógeno (N); 3,0% Fósforo (P)"
F0004658/2030,Abono orgánico NP de origen animal y vegetal,BITALORGAN,"AGRICOTEC, S.L.",10/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4658,"7,7-9,4% Nitrógeno (N); 5,0-6,1% Fósforo (P); 0,01% Boro (B)"
F0004666/2030,Abono orgánico NK líquido de origen vegetal,SAVIAVITAL K,"BIOERA, S.L..U",25/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4666,"2,2-2,5% Nitrógeno (N); 5,0-9,0% Potasio (K)"
F0004667/2030,Microorganismos no micorrícicos,MANVERT ACTICROP,"BIOVERT, S.L.",01/12/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4667,
